38,113.932477,0,114.435887,11.094721,1449.624516,0,11293.247710,5,
39,132.953638,0,134.543411,2.461182,1426.261818,0,16.695117,5,
40,142.415345,0,142.663528,2.444594,1443.572963,0,7.116546,5,
41,134.204648,0,133.790475,14.536939,1471.138203,0,5.765317,5,
42,142.420115,0,142.680874,19.451837,1467.167508,0,6.121596,5,
43,119.973572,0,121.857254,18.643561,1511.042121,0,15.760795,5,
44,129.803769,0,131.256163,4.862238,1481.538271,0,8.193635,5,
45,129.051971,0,129.051971,0.976454,1481.719233,1,0.579180,5,
46,114.985475,0,116.446509,5.326025,1493.669076,0,10.899869,5,
47,111.641691,0,112.411499,6.283003,1501.279274,0,2.908006,5,
48,109.321947,136,110.342804,9.942691,1506.730207,0,2.077847,5,
49,105.545436,136,107.547898,20.398581,1521.937407,0,3.454486,5,
50,100.636148,136,102.692232,0.390090,1519.378250,1,4.651351,5,
51,130.032073,123,132.273533,16.418528,1439.373009,0,29.210105,5,
