77,167.475684,25.464757,453.042741,0,inf,
78,169.921611,21.541969,451.995499,0,1.460467,
79,169.757900,20.408140,452.049999,0,0.096345,
80,170.208455,29.983658,451.594652,0,0.265410,
81,177.572209,45.291321,449.003506,0,4.326315,
82,171.921030,5.084426,481.928886,0,3.182468,
83,174.660693,0.791289,481.035905,1,1.593559,
84,170.066134,0.293908,481.892744,2,2.630563,
85,174.379760,23.908827,481.117068,0,2.536440,
86,174.116347,21.671990,480.668785,0,0.151057,
87,172.539025,27.348618,480.361016,0,0.905901,
88,174.753679,37.384096,479.659698,0,1.283567,
89,172.989509,29.272103,450.436640,0,1.009518,
90,171.622325,22.589166,450.658595,0,0.790328,
91,168.852177,8.337755,451.262053,0,1.614096,
92,168.957030,0.898751,451.313925,1,0.062098,
93,171.881184,6.932861,451.051921,0,1.730709,
94,171.881184,6.932861,451.051921,0,0.000000,
95,174.743774,20.286447,450.520967,0,1.665447,
96,177.291833,20.313364,450.352268,0,1.458169,
97,178.561583,20.326775,450.273628,0,0.716192,
98,178.561583,20.326775,450.273628,0,0.000000,
99,173.465450,20.272941,450.611076,0,2.853992,
100,175.075329,28.997915,450.106924,0,0.928068,
101,175.268183,43.402373,470.601584,0,0.110155,
102,173.640151,40.352438,474.732269,0,0.928880,
103,178.250911,53.270009,516.495192,0,2.655354,
104,171.270943,43.211317,539.160850,0,3.915810,
105,169.184853,5.807698,540.990751,0,1.218006,
106,171.715463,17.180940,540.314399,0,1.495766,
107,176.169559,23.636416,540.175478,0,2.593881,
108,178.442340,10.542948,530.331313,0,1.290110,
109,177.973757,27.854780,532.046624,0,0.262596,
110,174.959569,16.257683,533.295001,0,1.693614,
111,176.348920,16.355654,535.775657,0,0.794098,
112,179.284641,13.264012,535.699035,0,1.664723,
113,179.229233,10.031655,535.761961,0,0.030905,
114,179.299254,3.567089,535.829169,0,0.039068,
115,179.609794,2.894924,535.818248,0,0.173196,
116,178.295308,18.435720,535.617171,0,0.731857,
117,173.769471,18.767931,535.855996,0,2.538393,
118,174.761878,27.842265,532.499086,0,0.571105,
119,173.334577,29.945513,551.005457,0,0.816712,
120,155.056823,21.074267,860.053630,0,10.544782,
121,163.446402,12.202499,833.789856,0,5.410648,
122,167.030590,2.393993,797.979449,0,2.192883,
123,169.502027,19.277417,768.248389,0,1.479631,
124,167.392548,15.225151,729.628856,0,1.244516,
125,177.615972,26.216598,573.391932,0,6.107455,
126,176.817565,28.821522,565.944624,0,0.449514,
127,172.585148,6.079900,567.404892,0,2.393663,
128,173.803385,10.759547,571.187056,0,0.705876,
129,173.901968,5.871542,571.576734,0,0.056721,
130,181.239272,24.031384,572.192267,0,4.219218,
131,180.274336,22.885475,555.701420,0,0.532410,
132,179.701990,24.258666,572.253009,0,0.317486,
133,176.411969,8.180941,621.806949,0,1.830820,
134,179.658543,16.883056,611.128422,0,1.840337,
135,177.962583,4.872813,621.768378,0,0.943990,
136,181.299971,17.510750,621.855647,0,1.875331,
137,182.478568,17.644455,615.829069,0,0.650081,
138,180.798431,23.482802,622.970504,0,0.920731,
139,184.602489,51.858370,651.831069,0,2.104033,
140,179.005799,14.911109,630.484596,0,3.031752,
141,179.527689,2.023614,628.837015,0,0.291549,
142,182.483681,17.511070,659.214888,0,1.646538,
143,181.270738,8.228139,610.941833,0,0.664685,
144,178.377003,6.560664,617.703965,0,1.596361,
145,179.152344,14.637567,609.809077,0,0.434664,
146,181.691172,17.004912,620.342651,0,1.417134,
147,177.204342,0.794783,651.614372,1,2.469482,
148,172.267498,5.736579,654.091834,0,2.785961,
149,170.275754,18.416241,734.173723,0,1.156192,
150,170.543539,7.729231,738.957747,0,0.157266,
151,172.703940,18.683581,721.931677,0,1.266774,
152,173.980302,31.221613,722.062981,0,0.739046,
153,171.653623,35.707783,735.474867,0,1.337323,
154,163.257096,28.307998,729.408998,0,4.891552,
155,144.651301,30.043724,755.198041,0,11.396622,
156,125.304023,18.949242,751.464877,0,13.375115,
157,101.611750,12.168843,738.385598,0,18.907832,
210,96.873345,13.899234,650.206860,0,4.663245,
211,124.730964,22.781415,611.592104,0,28.756743,
212,165.935742,4.304400,621.784448,0,33.034923,
213,167.919240,2.646378,611.921091,0,1.195341,
214,169.259803,9.187097,611.792720,0,0.798338,
215,169.068250,4.464962,617.265018,0,0.113171,
216,174.829921,35.700308,601.810658,0,3.407896,
217,176.132648,33.238630,610.742457,0,0.745140,
218,178.921492,36.120829,610.466559,0,1.583377,
219,178.528197,35.391968,606.219666,0,0.219814,
220,176.144021,1.032045,575.600413,0,1.335462,
221,173.089022,12.271492,577.937072,0,1.734376,
222,175.982720,2.048263,609.537021,0,1.671798,
223,176.416857,5.653809,609.963488,0,0.246693,
224,177.810142,17.279002,593.591638,0,0.789769,
225,181.742546,25.081243,583.698588,0,2.211575,
226,175.609499,13.343114,606.557288,0,3.374580,
227,180.671151,44.733919,589.935424,0,2.882334,
228,175.767433,21.917468,576.480742,0,2.714168,
